STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/16/2020,0.05,83,62
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/17/2020,0,81,60
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/18/2020,0,77,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/19/2020,0,80,48
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/20/2020,0,80,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/21/2020,0,83,60
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/22/2020,0,85,59
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/23/2020,0,86,62
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/24/2020,0,88,67
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/25/2020,0.07,83,69
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/26/2020,0,89,69
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/27/2020,0,88,74
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/28/2020,1.08,87,68
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/29/2020,0,75,58
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/30/2020,0,75,53
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",8/31/2020,0,81,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/1/2020,0.06,77,67
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/2/2020,0.3,79,61
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/3/2020,0,82,59
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/4/2020,0,72,53
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/5/2020,0,75,52
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/6/2020,0.02,77,49
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/7/2020,0,76,61
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/8/2020,0.89,63,54
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/9/2020,0.76,62,51
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/10/2020,0.01,64,54
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/11/2020,0,70,54
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/12/2020,0.09,71,58
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/13/2020,0.04,69,53
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/14/2020,0,68,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/15/2020,0,73,51
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/16/2020,0,74,52
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/17/2020,0,69,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/18/2020,0,62,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/19/2020,0,63,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/20/2020,0,70,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/21/2020,0,72,45
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/22/2020,0,73,48
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/23/2020,0,74,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/24/2020,0,74,52
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/25/2020,0,79,54
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/26/2020,0,76,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/27/2020,0.01,73,59
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/28/2020,0.58,62,53
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/29/2020,0,62,51
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",9/30/2020,0.3,62,52
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/1/2020,0.44,58,43
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/2/2020,0.02,52,39
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/3/2020,0.17,56,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/4/2020,0.45,58,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/5/2020,0,60,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/6/2020,0,66,48
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/7/2020,0,67,44
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/8/2020,0,64,41
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/9/2020,0,77,39
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/10/2020,0,72,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/11/2020,0,69,48
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/12/2020,0.41,70,51
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/13/2020,0,66,43
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/14/2020,0.01,69,41
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/15/2020,0,61,46
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/16/2020,0.03,54,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/17/2020,0,57,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/18/2020,0.22,57,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/19/2020,0,50,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/20/2020,0.2,52,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/21/2020,0.13,55,43
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/22/2020,0.52,68,43
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/23/2020,0.75,72,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/24/2020,0,47,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/25/2020,0,48,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/26/2020,0.05,42,38
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/27/2020,0.25,39,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/28/2020,0,50,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/29/2020,0,48,39
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/30/2020,0,39,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",10/31/2020,0.01,55,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/1/2020,0.08,53,33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/2/2020,0,48,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/3/2020,0,62,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/4/2020,0,73,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/5/2020,0,63,54
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/6/2020,0,68,52
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/7/2020,0,70,51
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/8/2020,0,75,49
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/9/2020,0,77,60
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/10/2020,0.7,73,55
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/11/2020,0,54,33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/12/2020,0,53,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/13/2020,0.08,44,27
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/14/2020,0.28,45,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/15/2020,0.38,54,38
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/16/2020,0,41,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/17/2020,0,39,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/18/2020,0,49,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/19/2020,0,63,41
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/20/2020,0,59,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/21/2020,0,46,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/22/2020,0.02,43,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/23/2020,0,45,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/24/2020,0.26,39,24
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/25/2020,0.3,45,39
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/26/2020,0,46,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/27/2020,0,46,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/28/2020,0,46,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/29/2020,0,48,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",11/30/2020,0,40,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/1/2020,0,40,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/2/2020,0,45,27
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/3/2020,0,41,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/4/2020,0,43,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/5/2020,0,38,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/6/2020,0,34,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/7/2020,0,37,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/8/2020,0.01,38,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/9/2020,0,45,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/10/2020,0,54,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/11/2020,0.21,44,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/12/2020,1.47,41,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/13/2020,0.02,37,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/14/2020,0,33,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/15/2020,0,31,23
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/16/2020,0,31,24
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/17/2020,0,32,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/18/2020,0,39,28
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/19/2020,0,40,33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/20/2020,0,40,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/21/2020,0.08,40,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/22/2020,0.03,40,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/23/2020,0.2,54,38
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/24/2020,,43,16
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/25/2020,0,27,6
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/26/2020,0,29,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/27/2020,0,42,23
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/28/2020,0.01,40,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/29/2020,,31,22
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/30/2020,,37,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",12/31/2020,0,31,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/1/2021,0.21,32,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/2/2021,0.03,35,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/3/2021,0.05,35,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/4/2021,0,35,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/5/2021,0,37,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/6/2021,0,40,33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/7/2021,0,38,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/8/2021,0,33,17
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/9/2021,0,38,14
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/10/2021,0,34,19
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/11/2021,0,32,28
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/12/2021,0,37,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/13/2021,0,40,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/14/2021,0.02,44,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/15/2021,0.14,39,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/16/2021,0.09,38,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/17/2021,0.14,35,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/18/2021,0.01,33,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/19/2021,0.2,31,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/20/2021,0.01,35,22
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/21/2021,0,40,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/22/2021,0,36,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/23/2021,0,30,17
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/24/2021,0.03,31,24
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/25/2021,0,34,29
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/26/2021,0.21,30,19
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/27/2021,0,29,14
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/28/2021,0,25,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/29/2021,0,28,12
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/30/2021,0,31,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",1/31/2021,0.03,33,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/1/2021,0,34,22
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/2/2021,0,37,21
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/3/2021,0,34,16
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/4/2021,0.18,37,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/5/2021,0.02,32,16
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/6/2021,0.01,19,15
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/7/2021,0,16,8
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/8/2021,0,18,7
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/9/2021,0,18,6
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/10/2021,0,21,6
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/11/2021,0,20,11
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/12/2021,0,27,16
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/13/2021,0,22,10
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/14/2021,0,19,9
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/15/2021,0,14,8
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/16/2021,0,18,-4
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/17/2021,0,23,-10
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/18/2021,0,25,7
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/19/2021,0,25,15
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/20/2021,0,25,5
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/21/2021,0,34,6
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/22/2021,0.17,38,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/23/2021,0,42,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/24/2021,0,45,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/25/2021,0,37,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/26/2021,0,43,21
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/27/2021,0.1,45,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2/28/2021,0.07,50,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/1/2021,0,37,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/2/2021,0,39,17
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/3/2021,0,45,33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/4/2021,0,38,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/5/2021,0,41,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/6/2021,0,38,21
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/7/2021,0,44,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/8/2021,0,57,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/9/2021,0,68,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/10/2021,0,67,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/11/2021,0.01,63,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/12/2021,0,44,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/13/2021,0,48,20
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/14/2021,0,51,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/15/2021,0,39,27
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/16/2021,0,39,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/17/2021,0,55,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/18/2021,0.06,50,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/19/2021,0,51,28
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/20/2021,0,56,24
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/21/2021,0,65,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/22/2021,0,67,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/23/2021,0.12,73,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/24/2021,0.01,64,46
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/25/2021,0.31,51,43
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/26/2021,0.53,46,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/27/2021,0,58,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/28/2021,0.12,54,33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/29/2021,0,57,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/30/2021,0.03,66,44
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",3/31/2021,0,45,30
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/1/2021,0,36,25
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/2/2021,0,45,18
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/3/2021,0,62,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/4/2021,0,74,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/5/2021,0.09,69,51
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/6/2021,0,77,53
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/7/2021,0,79,56
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/8/2021,0.51,74,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/9/2021,0.04,67,46
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/10/2021,0.72,69,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/11/2021,0.02,56,47
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/12/2021,0,60,41
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/13/2021,0,52,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/14/2021,0,46,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/15/2021,0.01,46,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/16/2021,0,45,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/17/2021,0,54,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/18/2021,0,58,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/19/2021,0.13,53,38
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/20/2021,0,41,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/21/2021,0.02,41,26
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/22/2021,0,47,27
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/23/2021,0,59,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/24/2021,0,55,43
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/25/2021,0,45,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/26/2021,0,67,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/27/2021,0,78,52
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/28/2021,0,67,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/29/2021,0.04,57,44
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",4/30/2021,0,53,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/1/2021,0,75,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/2/2021,0,80,64
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/3/2021,0.32,67,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/4/2021,0,57,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/5/2021,0,53,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/6/2021,0.35,49,34
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/7/2021,0,51,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/8/2021,0,50,33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/9/2021,0,62,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/10/2021,0,50,40
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/11/2021,0,53,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/12/2021,0,59,32
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/13/2021,0,64,31
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/14/2021,0,69,35
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/15/2021,0.22,71,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/16/2021,0,70,51
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/17/2021,0,72,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/18/2021,0,81,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/19/2021,0,79,64
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/20/2021,0,85,62
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/21/2021,0,85,63
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/22/2021,0,83,64
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/23/2021,0,73,56
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/24/2021,0,84,55
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/25/2021,0,86,71
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/26/2021,0.94,73,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/27/2021,0.08,61,46
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/28/2021,0.06,54,42
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/29/2021,0,67,37
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/30/2021,0,67,36
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",5/31/2021,0,71,46
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/1/2021,0,74,47
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/2/2021,0,80,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/3/2021,0,80,53
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/4/2021,0,86,64
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/5/2021,0,88,71
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/6/2021,0,89,74
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/7/2021,0.05,78,66
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/8/2021,0.27,86,65
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/9/2021,0.19,85,69
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/10/2021,0,87,68
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/11/2021,0,89,67
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/12/2021,0,88,66
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/13/2021,0,82,62
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/14/2021,0,75,62
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/15/2021,0,76,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/16/2021,0,77,50
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/17/2021,0,85,47
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/18/2021,1.03,82,65
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/19/2021,0.32,79,63
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/20/2021,0.08,83,57
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/21/2021,0.18,69,49
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/22/2021,0,69,44
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/23/2021,0.06,73,53
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",6/24/2021,1.7,74,64
